,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.0,0.0784313725490196,0.058823529411764705,0.0392156862745098,0.058823529411764705,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.058823529411764705,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.0,0.0,0.058823529411764705,0.0196078431372549,0.0784313725490196,0.0196078431372549,0.0,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.058823529411764705,0.0196078431372549,0.0392156862745098
1,0.0,0.0,0.0625,0.03125,0.0625,0.0,0.03125,0.0625,0.03125,0.03125,0.0625,0.03125,0.0625,0.03125,0.0,0.03125,0.0625,0.0,0.0,0.03125,0.0,0.0625,0.03125,0.03125,0.0625,0.0,0.0625,0.0625,0.0625,0.0
2,0.0,0.05,0.0,0.025,0.05,0.025,0.025,0.0,0.025,0.05,0.025,0.05,0.05,0.0,0.025,0.05,0.075,0.05,0.025,0.025,0.05,0.025,0.05,0.0,0.05,0.0,0.025,0.075,0.05,0.05
3,0.03508771929824561,0.03508771929824561,0.05263157894736842,0.0,0.03508771929824561,0.017543859649122806,0.03508771929824561,0.03508771929824561,0.07017543859649122,0.03508771929824561,0.03508771929824561,0.07017543859649122,0.03508771929824561,0.03508771929824561,0.0,0.03508771929824561,0.07017543859649122,0.03508771929824561,0.03508771929824561,0.017543859649122806,0.017543859649122806,0.03508771929824561,0.017543859649122806,0.0,0.03508771929824561,0.03508771929824561,0.017543859649122806,0.07017543859649122,0.03508771929824561,0.017543859649122806
4,0.023809523809523808,0.047619047619047616,0.047619047619047616,0.023809523809523808,0.0,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.07142857142857142,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.09523809523809523,0.0,0.047619047619047616,0.023809523809523808,0.0,0.023809523809523808,0.047619047619047616,0.023809523809523808
5,0.03278688524590164,0.06557377049180328,0.04918032786885246,0.04918032786885246,0.03278688524590164,0.0,0.03278688524590164,0.03278688524590164,0.04918032786885246,0.03278688524590164,0.01639344262295082,0.04918032786885246,0.03278688524590164,0.01639344262295082,0.01639344262295082,0.06557377049180328,0.04918032786885246,0.03278688524590164,0.03278688524590164,0.0,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.01639344262295082,0.03278688524590164,0.03278688524590164,0.01639344262295082,0.04918032786885246,0.03278688524590164,0.03278688524590164
6,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0625,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.0625,0.0625,0.041666666666666664,0.041666666666666664,0.020833333333333332,0.0625,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.0625,0.0625,0.041666666666666664,0.0625,0.020833333333333332
7,0.038461538461538464,0.0,0.07692307692307693,0.0,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.11538461538461539,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.038461538461538464
8,0.025,0.075,0.05,0.0,0.075,0.025,0.025,0.025,0.0,0.025,0.025,0.075,0.025,0.025,0.0,0.05,0.1,0.0,0.025,0.0,0.05,0.025,0.075,0.0,0.025,0.05,0.05,0.0,0.05,0.025
9,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.0,0.125,0.0,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.0
